,url,name,developer,publisher,month,year,total_reviews,percent_positive,prices,sameDevPub,esrb,appid,onlinePVP,singlePlayer,onlineCoop,tradingCards,microtransactions,crossPlatform,mmo,account,achievement,remotePlay,controller,agreement,cloud,hasPegi,total_reviews30,percent_positive30,concurrent
2970,https://store.steampowered.com/app/313340/Mountain,Mountain,David OReilly,Double Fine Presents,Jul,2014,11164,0.88,0.99,0,n,313340,0,1,0,1,0,0,0,0,1,0,0,0,1,0,76,0.94,68
2971,https://store.steampowered.com/app/331480/Pinstripe,Pinstripe,Atmos Games,Armor Games Studios,Apr,2017,1416,0.9,14.99,0,t,331480,0,1,0,1,0,0,0,0,1,1,1,0,1,1,15,0.8,3
2972,https://store.steampowered.com/app/346560/Hero_of_the_Kingdom_II,Hero of the Kingdom II,Lonely Troops,Lonely Troops,Feb,2015,1350,0.94,7.99,1,n,346560,0,1,0,1,0,0,0,0,1,1,0,0,1,0,10,0.9,6
2973,https://store.steampowered.com/app/1300/SiN_Episodes_Emergence,SiN Episodes: Emergence,Ritual Entertainment,Ritual Entertainment,May,2006,390,0.87,9.99,1,m,1300,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.7,2
2974,https://store.steampowered.com/app/1016600/Devil_Slayer__Raksasi,Devil Slayer - Raksasi,GlassesCatGames,GlassesCatGames,Nov,2019,1145,0.86,11.99,1,n,1016600,0,1,0,0,0,0,0,0,1,1,1,0,1,0,43,0.76,11
2975,https://store.steampowered.com/app/208140/Endless_Space__Collection,Endless Space® - Collection,AMPLITUDE Studios,SEGA,Jul,2012,6115,0.79,9.99,0,n,208140,1,1,0,1,0,1,0,0,1,0,0,1,1,0,11,0.9,98
2976,https://store.steampowered.com/app/3700/Sniper_Elite,Sniper Elite,Rebellion,Rebellion,Oct,2005,1711,0.76,7.99,1,m,3700,0,1,0,1,0,0,0,0,0,0,0,0,0,1,20,0.8,37
2977,https://store.steampowered.com/app/1101140/Fishing_Adventure,Fishing Adventure,MasterCode,Ultimate Games S.A.,Nov,2019,358,0.88,4.99,0,n,1101140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0.91,1
2978,https://store.steampowered.com/app/588730/Majotori,Majotori,Majorariatto,Majorariatto,Mar,2017,680,0.96,5.99,1,n,588730,0,1,0,1,0,0,0,0,1,0,1,0,1,0,30,0.96,1
2979,https://store.steampowered.com/app/402880/Age_of_Barbarian_Extended_Cut,Age of Barbarian Extended Cut,Crian Soft,Crian Soft,May,2016,577,0.78,12.99,1,n,402880,0,1,0,1,0,0,0,0,1,0,1,0,0,0,10,0.9,2
2980,https://store.steampowered.com/app/1138100/Touhou_Ibunseki__Ayaria_Dawn_ReCreation,Touhou Ibunseki - Ayaria Dawn: ReCreation,Team L.U.R.Id Glow,Team L.U.R.Id Glow,Nov,2019,929,0.87,14.99,1,n,1138100,0,1,0,1,0,0,0,0,0,1,0,0,1,0,15,1.0,3
2981,https://store.steampowered.com/app/389510/Wild_Animal_Racing,Wild Animal Racing,Paul Bird,Marjupi Games,Mar,2016,1577,0.92,3.99,0,n,389510,1,1,0,1,0,1,0,0,1,1,1,0,0,0,22,0.9,0
2982,https://store.steampowered.com/app/632000/CrossCells,CrossCells,Matthew Brown,Matthew Brown,May,2017,470,0.84,2.99,1,n,632000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10,0.8,2
2983,https://store.steampowered.com/app/1254360/Arcade_Fishing,街机捕鱼Arcade Fishing,街机捕鱼,街机捕鱼,Aug,2020,209,0.76,0.0,1,n,1254360,1,1,0,0,1,0,0,0,0,0,0,0,0,0,77,0.71,1
2984,https://store.steampowered.com/app/1322650/RITE,RITE,Pond Games Pty Ltd,Pond Games Pty Ltd,Jul,2020,84,0.92,4.99,1,n,1322650,0,1,0,0,0,0,0,0,1,0,1,0,0,0,13,0.92,0
2985,https://store.steampowered.com/app/462680/BalanCity,BalanCity,MeNic Games,MeNic Games,Sep,2016,357,0.81,7.99,1,n,462680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,2
2986,https://store.steampowered.com/app/711990/Elise_the_Devil,Elise the Devil,Dieselmine,Paradise Project,Nov,2017,1752,0.92,1.99,0,n,711990,0,1,0,1,0,0,0,0,0,0,0,0,1,0,13,1.0,1
2987,https://store.steampowered.com/app/676820/Subsurface_Circular,Subsurface Circular,Bithell Games,Bithell Games,Aug,2017,1082,0.95,5.99,1,n,676820,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11,1.0,0
2988,https://store.steampowered.com/app/368430/Through_the_Woods,Through the Woods,Antagonist,1C Entertainment,Oct,2016,687,0.73,19.99,0,m,368430,0,1,0,1,0,0,0,0,1,1,1,0,1,1,13,0.84,2
2989,https://store.steampowered.com/app/242880/Sir_You_Are_Being_Hunted,"Sir, You Are Being Hunted",Big Robot Ltd,Big Robot Ltd,Aug,2013,2752,0.79,19.99,1,n,242880,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13,0.69,1
2990,https://store.steampowered.com/app/635200/Distrust_Polar_Survival,Distrust: Polar Survival,Cheerdealers,Alawar Premium,Aug,2017,1209,0.76,11.99,0,n,635200,0,1,1,1,0,0,0,0,1,0,0,0,1,0,10,0.6,2
2991,https://store.steampowered.com/app/33100/Alien_Shooter,Alien Shooter,Sigma Team Inc.,Sigma Team Inc.,Sep,2003,990,0.93,4.99,1,n,33100,0,1,0,1,0,0,0,0,1,0,0,0,1,0,18,1.0,18
2992,https://store.steampowered.com/app/395850/Bear_Simulator,Bear Simulator,Farjay.com,Farjay.com,Feb,2016,360,0.84,14.99,1,n,395850,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10,1.0,1
2993,https://store.steampowered.com/app/6550/Devil_May_Cry_3_Special_Edition,Devil May Cry® 3 Special Edition,"CAPCOM Co., Ltd.",Capcom,May,2006,2264,0.58,19.99,0,m,6550,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0.45,8
2994,https://store.steampowered.com/app/583950/Artifact,Artifact,Valve,Valve,Nov,2018,19476,0.48,0.0,1,n,583950,1,1,0,0,1,0,0,0,0,0,0,0,1,0,24,0.25,21
2995,https://store.steampowered.com/app/1301390/No_Umbrellas_Allowed,No Umbrellas Allowed,Hoochoo Game Studios,Hoochoo Game Studios,Jun,2020,81,0.72,19.99,1,n,1301390,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17,0.76,5
2996,https://store.steampowered.com/app/710470/Little_Witch_Academia_Chamber_of_Time,Little Witch Academia: Chamber of Time,"APLUS Co., Ltd",BANDAI NAMCO Entertainment,May,2018,623,0.81,39.99,0,t,710470,1,1,1,0,0,0,0,0,1,1,1,1,1,1,18,0.83,14
2997,https://store.steampowered.com/app/203830/The_Dark_Eye_Chains_of_Satinav,The Dark Eye: Chains of Satinav,Daedalic Entertainment,Daedalic Entertainment,Jun,2012,1394,0.86,19.99,1,n,203830,0,1,0,1,0,0,0,0,1,0,0,0,0,0,17,0.94,11
2998,https://store.steampowered.com/app/361300/Mother_Russia_Bleeds,Mother Russia Bleeds,Le Cartel Studio,Devolver Digital,Sep,2016,2910,0.86,14.99,0,m,361300,0,1,0,1,0,0,0,0,1,1,1,0,1,1,20,0.9,23
2999,https://store.steampowered.com/app/822800/Soulfire,Soulfire,"AyDream Co., Ltd.","AyDream Co., Ltd.",Aug,2020,738,0.74,0.0,1,n,822800,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0.7,0
3000,https://store.steampowered.com/app/533540/MONMUSU,MONMUSU,Tentacle Games,NEKO WORKs,May,2018,4179,0.79,0.0,0,n,533540,0,1,0,1,1,0,0,0,1,0,0,0,1,0,58,0.96,45
3001,https://store.steampowered.com/app/581270/Old_Mans_Journey,Old Man's Journey,Broken Rules,Broken Rules,May,2017,1370,0.88,7.99,1,e,581270,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18,0.77,1
3002,https://store.steampowered.com/app/915460/ULTIMATE_HARDBASS_DEFENCE,ULTIMATE HARDBASS DEFENCE,Magnolia Art,Magnolia Art,Apr,2019,1499,0.91,1.99,1,n,915460,1,1,1,1,0,0,0,0,0,0,0,0,0,0,17,0.82,0
3003,https://store.steampowered.com/app/7830/Men_of_War,Men of War™,Best Way,1C Entertainment,May,2009,1987,0.88,4.99,0,m,7830,0,1,0,0,0,0,0,0,0,0,0,0,1,1,14,0.92,48
3004,https://store.steampowered.com/app/1640/Disciples_II_Galleans_Return,Disciples II: Gallean's Return,Strategy First,Strategy First,Jul,2006,817,0.78,6.99,1,t,1640,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1.0,39
3005,https://store.steampowered.com/app/12470/Port_Royale_2,Port Royale 2,Ascaron Entertainment ltd.,Strategy First,Apr,2004,352,0.66,4.99,0,n,12470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0.8,20
3006,https://store.steampowered.com/app/667600/Sky_Force_Reloaded,Sky Force Reloaded,Infinite Dreams,Infinite Dreams,Nov,2017,1117,0.93,9.99,1,n,667600,0,1,0,1,0,0,0,0,1,1,1,0,1,0,20,1.0,18
3007,https://store.steampowered.com/app/550900/Metin2,Metin2,WEBZEN Inc.,Gameforge 4D GmbH,Dec,2006,11071,0.67,0.0,0,n,550900,1,0,0,1,1,0,1,0,0,0,0,1,0,0,204,0.82,249
3008,https://store.steampowered.com/app/339230/ZOMBI,ZOMBI,Straight Right,Ubisoft,Aug,2015,1819,0.65,19.99,0,m,339230,0,1,0,1,0,0,0,1,1,0,0,1,0,1,14,0.5,7
3009,https://store.steampowered.com/app/389170/Songs_for_a_Hero,Songs for a Hero,"Dumativa Game Studio, Castro Brothers",Dumativa Game Studio,Apr,2020,688,0.94,15.99,1,n,389170,0,1,0,1,0,0,0,0,1,0,1,0,1,0,39,1.0,9
3010,https://store.steampowered.com/app/619880/ATOMEGA,ATOMEGA,"Reflections, a Ubisoft Studio",Ubisoft,Sep,2017,937,0.76,9.99,1,e10,619880,1,0,0,1,0,0,0,0,1,0,1,1,1,1,12,0.83,1
3011,https://store.steampowered.com/app/324310/Bus_Simulator_16,Bus Simulator 16,stillalive studios,astragon Entertainment,Mar,2016,1839,0.62,17.99,0,n,324310,0,1,0,1,0,1,0,0,1,0,0,1,0,0,10,1.0,27
3012,https://store.steampowered.com/app/283290/Nosferatu_The_Wrath_of_Malachi,Nosferatu: The Wrath of Malachi,Idol FX,Funbox Media Ltd,Oct,2003,881,0.9,2.99,0,m,283290,0,1,0,1,0,0,0,0,0,0,0,0,1,1,12,0.91,5
3013,https://store.steampowered.com/app/711660/CHUCHEL,CHUCHEL,Amanita Design,Amanita Design,Mar,2018,1635,0.77,9.99,1,n,711660,0,1,0,1,0,0,0,0,1,0,0,0,1,0,20,0.75,12
3014,https://store.steampowered.com/app/416770/SquareCells,SquareCells,Matthew Brown,Matthew Brown,Dec,2015,739,0.92,2.99,1,n,416770,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13,0.92,7
3015,https://store.steampowered.com/app/996380/Smartphone_Tycoon,Smartphone Tycoon,Roastery Games,Roastery Games,Mar,2019,944,0.51,6.99,1,e,996380,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22,0.5,15
3016,https://store.steampowered.com/app/499440/klocki,klocki,"Maciej Targoni, Wojciech Wasiak",Maciej Targoni,Jul,2016,3709,0.97,0.99,1,n,499440,0,1,0,1,0,0,0,0,1,0,0,0,0,0,32,0.96,1
3017,https://store.steampowered.com/app/348820/FIM_Speedway_Grand_Prix_15,FIM Speedway Grand Prix 15,SoftPlanet,SoftPlanet,Nov,2015,320,0.93,19.99,1,n,348820,0,1,0,1,0,0,0,0,1,0,1,1,1,0,14,1.0,21
3018,https://store.steampowered.com/app/588110/One_Dog_Story,One Dog Story,Big Way Games,Big Way,Apr,2017,197,0.77,11.99,1,e10,588110,0,1,0,1,0,0,0,0,1,0,1,0,1,1,20,1.0,0
3019,https://store.steampowered.com/app/326360/Warspear_Online,Warspear Online,AIGRIND,AIGRIND,Nov,2017,1425,0.74,0.0,1,n,326360,1,0,0,1,1,1,1,1,1,0,0,1,1,0,38,0.84,199
3020,https://store.steampowered.com/app/73170/Darkest_Hour_A_Hearts_of_Iron_Game,Darkest Hour: A Hearts of Iron Game,Martin Ivanov,Paradox Interactive,Apr,2011,1248,0.89,9.99,0,n,73170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0.75,130
3021,https://store.steampowered.com/app/357070/UBERMOSH,UBERMOSH,Walter Machado,Walter Machado,Aug,2015,2029,0.89,0.99,1,n,357070,0,1,0,1,0,0,0,0,1,0,1,0,0,0,15,0.8,6
3022,https://store.steampowered.com/app/423950/Deadlight_Directors_Cut,Deadlight: Director's Cut,"Tequila Works, Abstraction Games",Deep Silver,Jun,2016,378,0.71,11.99,0,m,423950,0,1,0,0,0,0,0,0,1,0,1,0,0,1,14,0.71,2
3023,https://store.steampowered.com/app/1231290/__Koishis_LUMO,恋野迷踪 ~ Koishi's LUMO,Zero Research Institute,Zero Research Institute,Jul,2020,152,0.9,7.99,1,n,1231290,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14,0.85,0
3024,https://store.steampowered.com/app/716500/Eliza,Eliza,Zachtronics,Zachtronics,Aug,2019,456,0.92,14.99,1,n,716500,0,1,0,0,0,0,0,0,0,0,1,0,1,0,10,1.0,2
3025,https://store.steampowered.com/app/382140/SKYHILL,SKYHILL,Mandragora,Daedalic Entertainment,Oct,2015,1994,0.75,14.99,0,n,382140,0,1,0,1,0,0,0,0,1,0,0,0,0,0,60,0.65,17
3026,https://store.steampowered.com/app/599750/Crisis_in_the_Kremlin,Crisis in the Kremlin,Kremlingames,Kremlingames,Mar,2017,968,0.84,4.99,1,n,599750,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10,1.0,10
3027,https://store.steampowered.com/app/1191840/Legend_Creatures,Legend Creatures(传奇生物),HideChara,AplusGames,Mar,2020,2183,0.92,4.99,0,n,1191840,0,1,0,0,0,0,0,0,1,0,0,0,1,0,69,0.84,24
3028,https://store.steampowered.com/app/995460/Miracle_snack_shop,Miracle snack shop 기적의 분식집,"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.",Dec,2018,1755,0.97,9.99,1,n,995460,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0.95,1
3029,https://store.steampowered.com/app/1358090/Open_Hexagon,Open Hexagon,Vittorio Romeo,Vittorio Romeo,Jul,2020,54,1.0,4.99,1,n,1358090,0,1,0,0,0,0,0,0,1,0,0,1,0,0,14,1.0,5
3030,https://store.steampowered.com/app/220260/Farming_Simulator_2013_Titanium_Edition,Farming Simulator 2013 Titanium Edition,Giants Software,Giants Software,Oct,2013,3308,0.9,14.99,1,e,220260,0,1,0,1,0,0,0,0,1,0,0,0,1,1,10,1.0,33
3031,https://store.steampowered.com/app/1125110/Obsurity,Obsurity,Game Dynasty,Game Dynasty,Feb,2020,58,0.89,6.99,1,n,1125110,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,0.81,0
3032,https://store.steampowered.com/app/719750/PUSS,PUSS!,teamcoil,teamcoil,Aug,2018,449,0.93,9.99,1,t,719750,0,1,0,1,0,0,0,0,1,0,0,0,1,1,32,0.93,3
3033,https://store.steampowered.com/app/250340/Blockland,Blockland,"Eric Hartman, Ben Garney, Anthony Rotondo",Step 1 Games LLC,Feb,2007,3277,0.68,9.99,0,n,250340,0,1,0,1,0,0,0,0,1,0,0,0,0,0,23,0.91,12
3034,https://store.steampowered.com/app/712050/Otakus_Fantasy,Otaku's Fantasy,Dieselmine,Paradise Project,Oct,2017,2575,0.88,1.99,0,n,712050,0,1,0,1,0,0,0,0,0,0,0,0,1,0,25,0.92,1
3035,https://store.steampowered.com/app/467520/Power__Revolution,Power & Revolution,Eversim,Eversim,May,2016,912,0.55,49.99,1,n,467520,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,0.66,26
3036,https://store.steampowered.com/app/1232180/Sakuya_Izayoi_Gives_You_Advice_And_Dabs,Sakuya Izayoi Gives You Advice And Dabs,Sigyaad Team,Sigyaad Team,Feb,2020,515,0.98,0.99,1,n,1232180,0,1,0,0,0,0,0,0,0,0,1,0,0,0,35,1.0,8
3037,https://store.steampowered.com/app/34900/Bad_Rats_the_Rats_Revenge,Bad Rats: the Rats' Revenge,Invent4 Entertainment,Strategy First,Jul,2009,6660,0.76,0.99,0,rp,34900,0,1,0,1,0,0,0,0,1,0,0,0,0,1,26,0.8,20
3038,https://store.steampowered.com/app/378720/Thea_The_Awakening,Thea: The Awakening,MuHa Games,MuHa Games,Nov,2015,2847,0.9,19.99,1,n,378720,0,1,0,1,0,0,0,0,1,0,0,0,0,0,13,0.92,47
3039,https://store.steampowered.com/app/395170/DISTRAINT_Deluxe_Edition,DISTRAINT: Deluxe Edition,Jesse Makkonen,Jesse Makkonen,Oct,2015,4561,0.93,4.99,1,n,395170,0,1,0,1,0,0,0,0,1,0,0,0,0,0,59,0.91,16
3040,https://store.steampowered.com/app/772430/Hero_of_the_Kingdom_III,Hero of the Kingdom III,Lonely Troops,Lonely Troops,Aug,2018,663,0.8,9.99,1,n,772430,0,1,0,1,0,0,0,0,1,1,0,0,1,0,11,0.72,5
3041,https://store.steampowered.com/app/914320/Swarm_Simulator_Evolution,Swarm Simulator: Evolution,Scary Bee LLC,Scary Bee LLC,Feb,2019,326,0.76,0.0,1,e,914320,0,1,0,0,1,0,0,0,0,0,0,1,0,1,12,0.91,31
3042,https://store.steampowered.com/app/15710/Oddworld_Abes_Exoddus,Oddworld: Abe's Exoddus®,Oddworld Inhabitants,Oddworld Inhabitants,Nov,1998,958,0.94,2.99,1,t,15710,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1.0,9
3043,https://store.steampowered.com/app/686190/Killing_Time,Killing Time,ONEONE1,Paradise Project,Sep,2017,939,0.72,1.99,0,n,686190,0,1,0,1,0,0,0,0,0,0,0,0,1,0,14,0.78,2
3044,https://store.steampowered.com/app/1008710/Wet_Girl,Wet Girl,Wet Girl,Shoot Girl,Jan,2019,1548,0.82,0.99,0,m,1008710,0,1,0,1,0,0,0,0,1,0,0,0,1,1,76,0.82,1
3045,https://store.steampowered.com/app/215470/Primal_Carnage,Primal Carnage,Lukewarm Media,Circle 5 Publishing,Oct,2012,4819,0.77,4.99,0,n,215470,1,0,0,1,0,0,0,0,1,0,0,0,0,0,13,0.84,5
3046,https://store.steampowered.com/app/365160/Kona,Kona,Parabole,Parabole,Mar,2017,1736,0.83,14.99,1,n,365160,0,1,0,0,0,0,0,0,1,1,1,0,0,0,15,0.53,2
3047,https://store.steampowered.com/app/234190/Receiver,Receiver,Wolfire Games,Wolfire Games,Apr,2013,2324,0.86,4.99,1,n,234190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0.87,1
3048,https://store.steampowered.com/app/1064610/Neon_Beats,Neon Beats,OKYO GAMES,OKYO GAMES,May,2019,5004,0.96,0.0,1,n,1064610,0,1,0,0,0,0,0,0,1,0,1,0,0,0,91,0.94,7
3049,https://store.steampowered.com/app/292410/Street_Racing_Syndicate,Street Racing Syndicate,Eutechnyx,Funbox Media Ltd,Jan,2005,1510,0.83,2.99,0,t,292410,0,1,0,1,0,0,0,0,0,1,0,0,0,1,25,0.92,23
3050,https://store.steampowered.com/app/895670/Armajet,Armajet,Super Bit Machine,Super Bit Machine,Oct,2019,477,0.86,0.0,1,n,895670,1,0,0,0,1,1,0,0,0,0,1,0,0,0,12,0.83,10
3051,https://store.steampowered.com/app/1162930/Split_or_Steal,Split or Steal,Rootpew,Rootpew,Jan,2020,1112,0.8,0.0,1,n,1162930,1,0,0,0,1,0,0,0,0,0,0,1,0,0,19,0.63,2
3052,https://store.steampowered.com/app/402330/Press_X_to_Not_Die,Press X to Not Die,All Seeing Eye Games,All Seeing Eye Games,Oct,2017,2550,0.91,2.99,1,n,402330,0,1,0,1,0,0,0,0,1,0,1,0,0,0,16,0.81,1
3053,https://store.steampowered.com/app/359600/Assassins_Creed_Chronicles_Russia,Assassin’s Creed® Chronicles: Russia,Climax Studios,Ubisoft Entertainment,Feb,2016,608,0.59,9.99,0,t,359600,0,1,0,1,0,0,0,1,0,0,0,1,0,1,11,0.54,4
3054,https://store.steampowered.com/app/415420/Nyan_Cat_Lost_In_Space,Nyan Cat: Lost In Space,isTom Games Kft.,isTom Games Kft.,Dec,2015,1198,0.93,4.99,1,e,415420,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,1.0,2
3055,https://store.steampowered.com/app/1141020/Adventure_Escape_Mysteries,Adventure Escape Mysteries,Haiku Games Co,Haiku Games Co,May,2020,124,0.83,0.0,1,n,1141020,0,1,0,0,1,0,0,1,1,0,0,0,0,0,13,0.92,10
3056,https://store.steampowered.com/app/899390/Xenon_Racer,Xenon Racer,3DClouds,SOEDESCO,Mar,2019,416,0.65,19.99,0,n,899390,1,1,0,1,0,0,0,0,1,1,1,0,1,0,11,0.81,1
3057,https://store.steampowered.com/app/615610/Orbt_XL,Orbt XL,Nickervision Studios,Nickervision Studios,Apr,2017,2523,0.97,0.99,1,e,615610,0,1,0,1,0,0,0,0,1,0,1,0,1,1,28,0.96,3
3058,https://store.steampowered.com/app/1289640/The_Confession,The Confession,Randumb Studios,Randumb Studios,May,2020,460,0.96,1.99,1,n,1289640,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,1.0,0
3059,https://store.steampowered.com/app/805270/Playcraft,Playcraft,Bebop Games,Bebop Games,Oct,2019,548,0.81,0.0,1,n,805270,1,1,1,0,1,0,1,0,1,0,0,0,1,0,11,0.72,1
3060,https://store.steampowered.com/app/2710/Act_of_War_Direct_Action,Act of War: Direct Action,Eugen Systems,THQ Nordic,Mar,2005,305,0.87,2.99,0,t,2710,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0.81,10
3061,https://store.steampowered.com/app/96000/The_Tiny_Bang_Story,The Tiny Bang Story,Colibri Games,Colibri Games,Apr,2011,2879,0.88,4.99,1,n,96000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,1.0,7
3062,https://store.steampowered.com/app/214770/Guacamelee_Gold_Edition,Guacamelee! Gold Edition,DrinkBox Studios,DrinkBox Studios,Aug,2013,2738,0.93,14.99,1,n,214770,0,1,0,1,0,0,0,0,1,1,1,0,1,0,14,0.78,9
3063,https://store.steampowered.com/app/430960/Lucy_The_Eternity_She_Wished_For,Lucy -The Eternity She Wished For-,"Modern Visual Arts Laboratory, SEO INSEOK",Modern Visual Arts Laboratory,Feb,2016,6219,0.95,9.99,1,n,430960,0,1,0,1,0,0,0,0,0,0,0,0,0,0,21,0.95,3
3064,https://store.steampowered.com/app/208500/F1_2012,F1 2012™,Codemasters Birmingham,Codemasters,Sep,2012,1340,0.9,5.99,1,e,208500,0,1,0,0,0,0,0,0,1,0,0,0,1,1,22,0.95,103
3065,https://store.steampowered.com/app/449540/Theres_Poop_In_My_Soup,There's Poop In My Soup,K Bros Games,K Bros Games,Mar,2016,3240,0.88,0.99,1,n,449540,0,1,0,1,0,0,0,0,1,0,0,0,1,0,18,0.72,2
3066,https://store.steampowered.com/app/208400/Avernum_Escape_From_the_Pit,Avernum: Escape From the Pit,Spiderweb Software,Spiderweb Software,Apr,2012,780,0.91,9.99,1,n,208400,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11,0.9,12
3067,https://store.steampowered.com/app/733070/Sudoku_Universe,Sudoku Universe / 数独宇宙,Konstructors,Hook Games,Dec,2017,859,0.94,1.99,0,n,733070,0,1,0,0,0,0,0,0,1,0,0,0,1,0,37,1.0,32
3068,https://store.steampowered.com/app/433950/Bit_Blaster_XL,Bit Blaster XL,Nickervision Studios,Nickervision Studios,Jan,2016,5213,0.97,0.99,1,n,433950,0,1,0,1,0,0,0,0,1,0,1,0,1,0,27,0.96,1
3069,https://store.steampowered.com/app/263620/Mitsurugi_Kamui_Hikae,Mitsurugi Kamui Hikae,Zenith Blue,PLAYISM,Mar,2014,2483,0.82,9.99,0,n,263620,0,1,0,1,0,0,0,0,1,1,1,0,0,0,11,0.63,1
3070,https://store.steampowered.com/app/1352330/Zoo_2_Animal_Park,Zoo 2: Animal Park,KING Art,upjers,Aug,2020,67,0.71,0.0,0,n,1352330,0,1,0,0,1,0,0,0,1,0,0,1,0,0,42,0.73,169
3071,https://store.steampowered.com/app/1144110/Open_World_Game_the_Open_World_Game,Open World Game: the Open World Game,Morning Person Games,Morning Person Games,Nov,2019,1741,0.92,0.0,1,n,1144110,0,1,0,0,0,0,0,0,1,0,1,0,1,0,43,0.88,0
3072,https://store.steampowered.com/app/1139890/DictatorsNo_Peace_Countryballs,Dictators:No Peace Countryballs,RPN Indie Developer,RPN Indie Developer,Jan,2020,1337,0.93,0.99,1,n,1139890,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,0.93,45
3073,https://store.steampowered.com/app/1078730/Soccer_Manager_2020,Soccer Manager 2020,Soccer Manager Ltd,Soccer Manager Ltd,Jan,2020,940,0.7,0.0,1,n,1078730,0,1,0,0,1,0,0,0,1,0,0,0,0,0,58,0.77,49
3074,https://store.steampowered.com/app/551110/Wayout,Wayout,Konstructors,Hook Games,Nov,2016,699,0.89,0.99,0,n,551110,0,1,0,1,0,0,0,0,1,0,0,0,1,0,21,0.85,2
3075,https://store.steampowered.com/app/799070/Zup_8,Zup! 8,Quiet River,Quiet River,Feb,2018,2202,0.96,0.99,1,n,799070,0,1,0,1,0,0,0,0,1,0,0,0,0,0,80,0.95,12
3076,https://store.steampowered.com/app/314410/Rampage_Knights,Rampage Knights,Rake in Grass,Rake in Grass,Sep,2015,1811,0.93,11.99,1,n,314410,1,1,1,1,0,1,0,0,1,1,1,0,1,0,11,0.9,22
3077,https://store.steampowered.com/app/1205960/My_Cute_Fuhrer,My Cute Fuhrer,CUTE ANIME GIRLS,Tranquility games,Apr,2020,151,0.86,1.99,0,n,1205960,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18,0.94,1
3078,https://store.steampowered.com/app/214170/Divine_Divinity,Divine Divinity,Larian Studios,Larian Studios,Sep,2002,1933,0.87,5.99,1,t,214170,0,1,0,0,0,0,0,0,0,0,0,0,0,1,33,0.81,56
3079,https://store.steampowered.com/app/508190/Dragon_Knight,Dragon Knight,D.K Studio,Paradise Project,Feb,2018,2323,0.75,3.99,0,n,508190,0,1,0,1,0,0,0,0,1,0,1,0,1,0,15,0.6,2
3080,https://store.steampowered.com/app/1049800/BLOCKADE,BLOCKADE,Novalink,Novalink,Nov,2014,5891,0.71,0.0,1,n,1049800,1,0,0,0,1,0,0,0,0,0,0,0,0,0,171,0.64,186
3081,https://store.steampowered.com/app/8800/Civilization_IV_Beyond_the_Sword,Civilization IV: Beyond the Sword,Firaxis Games,2K,Jul,2007,1806,0.96,9.99,0,e10,8800,0,1,0,0,0,0,0,0,0,0,0,1,0,1,33,0.96,1641
3082,https://store.steampowered.com/app/264140/Pixel_Piracy,Pixel Piracy,Vitali Kirpu,-,Apr,2015,5340,0.64,9.99,0,n,264140,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10,0.4,6
3083,https://store.steampowered.com/app/12830/Operation_Flashpoint_Dragon_Rising,Operation Flashpoint: Dragon Rising,Codemasters Studios,Codemasters,Oct,2009,1190,0.65,9.99,1,m,12830,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0.72,14
3084,https://store.steampowered.com/app/282010/Carmageddon_Max_Pack,Carmageddon Max Pack,Stainless Games Ltd,THQ Nordic,Jun,1997,263,0.84,9.99,0,n,282010,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1.0,4
